sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
372-Diagnostic Tests-Scoring test result-13.7,372-Diagnostic Tests-Scoring test result-13.7,1,,0.35497862100601196,APPROVED,0,
372-Diagnostic Tests-Scoring test result-32.5,372-Diagnostic Tests-Scoring test result-32.5,1,,0.36763834953308105,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DR NEARY,372-Diagnostic Tests-Scoring test result-DR NEARY,2,,0.34820181131362915,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2.7,372-Diagnostic Tests-Scoring test result-2.7,10,,0.36444970965385437,APPROVED,0,
372-Diagnostic Tests-Scoring test result-30/20 X 29,372-Diagnostic Tests-Scoring test result-30/20 X 29,1,,0.3220268785953522,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ASSESSEMT,372-Diagnostic Tests-Scoring test result-ASSESSEMT,1,,0.342113196849823,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43676,372-Diagnostic Tests-Scoring test result-43676,10,,0.323849618434906,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ESTIMATOR,372-Diagnostic Tests-Scoring test result-ESTIMATOR,2,,0.34888991713523865,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SOFTWARE.,372-Diagnostic Tests-Scoring test result-SOFTWARE.,1,,0.33075955510139465,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT C3,372-Diagnostic Tests-Scoring test result-AUDIT C3,1,,0.3262898921966553,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAMI,372-Diagnostic Tests-Scoring test result-FRAMI,10,,0.372598260641098,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SLEEP SCORE,372-Diagnostic Tests-Scoring test result-SLEEP SCORE,2,,0.3361617624759674,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NAGATIVE,372-Diagnostic Tests-Scoring test result-NAGATIVE,1,,0.3425885736942291,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43646,372-Diagnostic Tests-Scoring test result-43646,10,,0.32665351033210754,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JCBHS,372-Diagnostic Tests-Scoring test result-JCBHS,1,,0.2810623347759247,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43631,372-Diagnostic Tests-Scoring test result-43631,2,,0.32623276114463806,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WHO FRAX RISK,372-Diagnostic Tests-Scoring test result-WHO FRAX RISK,1,,0.31397590041160583,APPROVED,0,
372-Diagnostic Tests-Scoring test result--1,372-Diagnostic Tests-Scoring test result--1,10,,0.3648613691329956,APPROVED,0,
372-Diagnostic Tests-Scoring test result-16.6,372-Diagnostic Tests-Scoring test result-16.6,1,,0.35308679938316345,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.197,372-Diagnostic Tests-Scoring test result-0.197,2,,0.34166207909584045,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.178,372-Diagnostic Tests-Scoring test result-0.178,1,,0.3415016233921051,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.004,372-Diagnostic Tests-Scoring test result-0.004,10,,0.35880303382873535,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTION.,372-Diagnostic Tests-Scoring test result-QUESTION.,1,,0.33457791805267334,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PDQ9,372-Diagnostic Tests-Scoring test result-PDQ9,2,,0.3049018383026123,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1 2 1=4,372-Diagnostic Tests-Scoring test result-1 2 1=4,1,,0.29530835151672363,APPROVED,0,
372-Diagnostic Tests-Scoring test result-TOOL,372-Diagnostic Tests-Scoring test result-TOOL,10,,0.371089369058609,APPROVED,0,
372-Diagnostic Tests-Scoring test result-POSTIVE,372-Diagnostic Tests-Scoring test result-POSTIVE,1,,0.35875144600868225,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2/28 6CIT,372-Diagnostic Tests-Scoring test result-2/28 6CIT,2,,0.29666373133659363,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDTIT,372-Diagnostic Tests-Scoring test result-AUDTIT,1,,0.3331393301486969,APPROVED,0,
372-Diagnostic Tests-Scoring test result-17/21,372-Diagnostic Tests-Scoring test result-17/21,10,,0.3233988285064697,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1=2 2=1 3=1,372-Diagnostic Tests-Scoring test result-1=2 2=1 3=1,2,,0.23635251820087433,APPROVED,0,
372-Diagnostic Tests-Scoring test result-LOW SCORE,372-Diagnostic Tests-Scoring test result-LOW SCORE,1,,0.3498811721801758,APPROVED,0,
372-Diagnostic Tests-Scoring test result-Q'AIRE,372-Diagnostic Tests-Scoring test result-Q'AIRE,1,,0.287602037191391,APPROVED,0,
372-Diagnostic Tests-Scoring test result-63,372-Diagnostic Tests-Scoring test result-63,10,,0.3564659059047699,APPROVED,0,
372-Diagnostic Tests-Scoring test result-27.6,372-Diagnostic Tests-Scoring test result-27.6,1,,0.34830066561698914,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FULLAUDITQ10,372-Diagnostic Tests-Scoring test result-FULLAUDITQ10,2,,0.27483776211738586,APPROVED,0,
372-Diagnostic Tests-Scoring test result-98,372-Diagnostic Tests-Scoring test result-98,1,,0.3545268476009369,APPROVED,0,
372-Diagnostic Tests-Scoring test result-14/21,372-Diagnostic Tests-Scoring test result-14/21,10,,0.3201421797275543,APPROVED,0,
372-Diagnostic Tests-Scoring test result-5.0P0P,372-Diagnostic Tests-Scoring test result-5.0P0P,1,,0.281196653842926,APPROVED,0,
372-Diagnostic Tests-Scoring test result-3 WEEK POST,372-Diagnostic Tests-Scoring test result-3 WEEK POST,2,,0.3165133595466614,APPROVED,0,
372-Diagnostic Tests-Scoring test result-UP TO 10,372-Diagnostic Tests-Scoring test result-UP TO 10,1,,0.3406105041503906,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTIONARIE,372-Diagnostic Tests-Scoring test result-QUESTIONARIE,10,,0.33951300382614136,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ASKE DPT,372-Diagnostic Tests-Scoring test result-ASKE DPT,1,,0.3195444643497467,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SELF REPORTIN,372-Diagnostic Tests-Scoring test result-SELF REPORTIN,2,,0.4647086560726166,APPROVED,0,
372-Diagnostic Tests-Scoring test result-9 QUESTION,372-Diagnostic Tests-Scoring test result-9 QUESTION,1,,0.3209095001220703,APPROVED,0,
372-Diagnostic Tests-Scoring test result-56,372-Diagnostic Tests-Scoring test result-56,10,,0.3595372140407562,APPROVED,0,
372-Diagnostic Tests-Scoring test result-VIA APP,372-Diagnostic Tests-Scoring test result-VIA APP,1,,0.347040593624115,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBP,372-Diagnostic Tests-Scoring test result-JBP,2,,0.32420212030410767,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SYSTOLIC RISK,372-Diagnostic Tests-Scoring test result-SYSTOLIC RISK,1,,0.3410937190055847,APPROVED,0,
372-Diagnostic Tests-Scoring test result-EPWORTH SCORE,372-Diagnostic Tests-Scoring test result-EPWORTH SCORE,10,,0.5515772104263306,APPROVED,46273534,
372-Diagnostic Tests-Scoring test result-QUESTIONSAIRE,372-Diagnostic Tests-Scoring test result-QUESTIONSAIRE,1,,0.32713261246681213,APPROVED,0,
372-Diagnostic Tests-Scoring test result-KOSKELA,372-Diagnostic Tests-Scoring test result-KOSKELA,2,,0.33236342668533325,APPROVED,0,
372-Diagnostic Tests-Scoring test result-9=16,372-Diagnostic Tests-Scoring test result-9=16,1,,0.28148919343948364,APPROVED,0,
372-Diagnostic Tests-Scoring test result-31 WEEK POST,372-Diagnostic Tests-Scoring test result-31 WEEK POST,10,,0.3055787980556488,APPROVED,0,
372-Diagnostic Tests-Scoring test result-21/28,372-Diagnostic Tests-Scoring test result-21/28,2,,0.3379008173942566,APPROVED,0,
372-Diagnostic Tests-Scoring test result-18 WEEK POST,372-Diagnostic Tests-Scoring test result-18 WEEK POST,1,,0.3108169436454773,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.0355,372-Diagnostic Tests-Scoring test result-0.0355,1,,0.338918000459671,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.069,372-Diagnostic Tests-Scoring test result-0.069,10,,0.3448623716831207,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JC CALC,372-Diagnostic Tests-Scoring test result-JC CALC,2,,0.32519352436065674,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.015,372-Diagnostic Tests-Scoring test result-0.015,1,,0.35754355788230896,APPROVED,0,
372-Diagnostic Tests-Scoring test result-11 AT 6 WEEKS,372-Diagnostic Tests-Scoring test result-11 AT 6 WEEKS,1,,0.45811590552330017,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NEW ZEALAND,372-Diagnostic Tests-Scoring test result-NEW ZEALAND,10,,0.498454749584198,APPROVED,0,
372-Diagnostic Tests-Scoring test result-18.6,372-Diagnostic Tests-Scoring test result-18.6,2,,0.35293054580688477,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDT,372-Diagnostic Tests-Scoring test result-AUDT,1,,0.34544190764427185,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.161,372-Diagnostic Tests-Scoring test result-0.161,1,,0.34440308809280396,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.037,372-Diagnostic Tests-Scoring test result-0.037,10,,0.35519710183143616,APPROVED,0,
372-Diagnostic Tests-Scoring test result-10/20 X40,372-Diagnostic Tests-Scoring test result-10/20 X40,1,,0.30559128522872925,APPROVED,0,
372-Diagnostic Tests-Scoring test result-40 PACK YEARS,372-Diagnostic Tests-Scoring test result-40 PACK YEARS,2,,0.4795680344104767,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBS CHARTS,372-Diagnostic Tests-Scoring test result-JBS CHARTS,1,,0.3062949776649475,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.066,372-Diagnostic Tests-Scoring test result-0.066,10,,0.3507501780986786,APPROVED,0,
372-Diagnostic Tests-Scoring test result-21.98,372-Diagnostic Tests-Scoring test result-21.98,1,,0.3487338423728943,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT FULL,372-Diagnostic Tests-Scoring test result-AUDIT FULL,2,,0.328418493270874,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ABRIEVIATED,372-Diagnostic Tests-Scoring test result-ABRIEVIATED,1,,0.3384573459625244,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CRP DISK,372-Diagnostic Tests-Scoring test result-CRP DISK,10,,0.3298492729663849,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QF RISK,372-Diagnostic Tests-Scoring test result-QF RISK,1,,0.31195852160453796,APPROVED,0,
372-Diagnostic Tests-Scoring test result-IPQ,372-Diagnostic Tests-Scoring test result-IPQ,1,,0.3284934163093567,APPROVED,0,
372-Diagnostic Tests-Scoring test result-30 POINT MMSE,372-Diagnostic Tests-Scoring test result-30 POINT MMSE,2,,0.32876941561698914,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.055,372-Diagnostic Tests-Scoring test result-0.055,10,,0.350887268781662,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRANMINGHAM,372-Diagnostic Tests-Scoring test result-FRANMINGHAM,1,,0.31926798820495605,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DUR 2,372-Diagnostic Tests-Scoring test result-DUR 2,1,,0.3554914891719818,APPROVED,0,
372-Diagnostic Tests-Scoring test result-13.5,372-Diagnostic Tests-Scoring test result-13.5,10,,0.35759127140045166,APPROVED,0,
372-Diagnostic Tests-Scoring test result-COMPUTER PROG,372-Diagnostic Tests-Scoring test result-COMPUTER PROG,2,,0.37046411633491516,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT-3,372-Diagnostic Tests-Scoring test result-AUDIT-3,1,,0.3278099000453949,APPROVED,0,
372-Diagnostic Tests-Scoring test result-21.2,372-Diagnostic Tests-Scoring test result-21.2,1,,0.36560776829719543,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1.8,372-Diagnostic Tests-Scoring test result-1.8,10,,0.3631701171398163,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHW,372-Diagnostic Tests-Scoring test result-PHW,2,,0.35541102290153503,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2.46,372-Diagnostic Tests-Scoring test result-2.46,1,,0.35441282391548157,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.247,372-Diagnostic Tests-Scoring test result-0.247,1,,0.3406946063041687,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1.1,372-Diagnostic Tests-Scoring test result-1.1,10,,0.365229994058609,APPROVED,0,
372-Diagnostic Tests-Scoring test result-40 +,372-Diagnostic Tests-Scoring test result-40 +,2,,0.35451287031173706,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBSCR,372-Diagnostic Tests-Scoring test result-JBSCR,1,,0.3245719373226166,APPROVED,0,
372-Diagnostic Tests-Scoring test result-% EMIMS,372-Diagnostic Tests-Scoring test result-% EMIMS,1,,0.31647974252700806,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.054,372-Diagnostic Tests-Scoring test result-0.054,10,,0.35040703415870667,APPROVED,0,
372-Diagnostic Tests-Scoring test result-BDI-11,372-Diagnostic Tests-Scoring test result-BDI-11,2,,0.319058895111084,APPROVED,0,
372-Diagnostic Tests-Scoring test result-IPPS SCORE,372-Diagnostic Tests-Scoring test result-IPPS SCORE,1,,0.33265456557273865,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QRISK 2 2016,372-Diagnostic Tests-Scoring test result-QRISK 2 2016,1,,0.28868499398231506,APPROVED,0,
372-Diagnostic Tests-Scoring test result-19207,372-Diagnostic Tests-Scoring test result-19207,10,,0.33616986870765686,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NSF,372-Diagnostic Tests-Scoring test result-NSF,2,,0.3531011641025543,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43467,372-Diagnostic Tests-Scoring test result-43467,1,,0.3260827362537384,APPROVED,0,
372-Diagnostic Tests-Scoring test result-`CORE 10,372-Diagnostic Tests-Scoring test result-`CORE 10,1,,0.2812653183937073,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.156,372-Diagnostic Tests-Scoring test result-0.156,2,,0.34964466094970703,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CALCULATING,372-Diagnostic Tests-Scoring test result-CALCULATING,10,,0.35299232602119446,APPROVED,0,
372-Diagnostic Tests-Scoring test result-40ML/S,372-Diagnostic Tests-Scoring test result-40ML/S,1,,0.34592610597610474,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0-4,372-Diagnostic Tests-Scoring test result-0-4,2,,0.3483186960220337,APPROVED,0,
372-Diagnostic Tests-Scoring test result-6 ITEM COGNIT,372-Diagnostic Tests-Scoring test result-6 ITEM COGNIT,1,,0.3322385549545288,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.027,372-Diagnostic Tests-Scoring test result-0.027,10,,0.35156553983688354,APPROVED,0,
372-Diagnostic Tests-Scoring test result-23333000,372-Diagnostic Tests-Scoring test result-23333000,1,,0.34131261706352234,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.043,372-Diagnostic Tests-Scoring test result-0.043,10,,0.34615907073020935,APPROVED,0,
372-Diagnostic Tests-Scoring test result-34 WEEK POST,372-Diagnostic Tests-Scoring test result-34 WEEK POST,2,,0.3074505627155304,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTIONAIIRE,372-Diagnostic Tests-Scoring test result-QUESTIONAIIRE,1,,0.3140648603439331,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ANX DEPRESSIO,372-Diagnostic Tests-Scoring test result-ANX DEPRESSIO,1,,0.3309503495693207,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.43,372-Diagnostic Tests-Scoring test result-0.43,10,,0.3521815538406372,APPROVED,0,
372-Diagnostic Tests-Scoring test result-5.26,372-Diagnostic Tests-Scoring test result-5.26,1,,0.34000200033187866,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CVD RISK 20%,372-Diagnostic Tests-Scoring test result-CVD RISK 20%,2,,0.3627174496650696,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MINUS!,372-Diagnostic Tests-Scoring test result-MINUS!,1,,0.31589120626449585,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.072,372-Diagnostic Tests-Scoring test result-0.072,10,,0.3509467542171478,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CCS,372-Diagnostic Tests-Scoring test result-CCS,2,,0.35966894030570984,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESSIONARRE,372-Diagnostic Tests-Scoring test result-QUESSIONARRE,1,,0.3309193253517151,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.045,372-Diagnostic Tests-Scoring test result-0.045,1,,0.3506380617618561,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43667,372-Diagnostic Tests-Scoring test result-43667,10,,0.3306388258934021,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ORAL,372-Diagnostic Tests-Scoring test result-ORAL,2,,0.37465354800224304,APPROVED,0,
372-Diagnostic Tests-Scoring test result-3.0.0.2,372-Diagnostic Tests-Scoring test result-3.0.0.2,1,,0.3387603759765625,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NHS WEB SITE,372-Diagnostic Tests-Scoring test result-NHS WEB SITE,1,,0.3209933936595917,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAMLINGTON,372-Diagnostic Tests-Scoring test result-FRAMLINGTON,10,,0.3277232050895691,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CLINICAL,372-Diagnostic Tests-Scoring test result-CLINICAL,2,,0.3675301671028137,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MEDIUM RISK,372-Diagnostic Tests-Scoring test result-MEDIUM RISK,1,,0.3465169668197632,APPROVED,0,
372-Diagnostic Tests-Scoring test result-5 [E-MIMS],372-Diagnostic Tests-Scoring test result-5 [E-MIMS],1,,0.29326942563056946,APPROVED,0,
372-Diagnostic Tests-Scoring test result-Q RISK2,372-Diagnostic Tests-Scoring test result-Q RISK2,10,,0.31800588965415955,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DYSTHYMIA,372-Diagnostic Tests-Scoring test result-DYSTHYMIA,1,,0.3462670147418976,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SELF ASSESSED,372-Diagnostic Tests-Scoring test result-SELF ASSESSED,2,,0.36806079745292664,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ROCKWOOD,372-Diagnostic Tests-Scoring test result-ROCKWOOD,10,,0.3651369512081146,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SELF ASSMENT,372-Diagnostic Tests-Scoring test result-SELF ASSMENT,1,,0.3651774525642395,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.121,372-Diagnostic Tests-Scoring test result-0.121,2,,0.35037460923194885,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ACO SCORED,372-Diagnostic Tests-Scoring test result-ACO SCORED,1,,0.3492843806743622,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NZ,372-Diagnostic Tests-Scoring test result-NZ,9,,0.3545800447463989,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CURRENT DRINK,372-Diagnostic Tests-Scoring test result-CURRENT DRINK,1,,0.36055779457092285,APPROVED,0,
372-Diagnostic Tests-Scoring test result-17 X 1.5,372-Diagnostic Tests-Scoring test result-17 X 1.5,2,,0.3395428955554962,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FOLSTEINE,372-Diagnostic Tests-Scoring test result-FOLSTEINE,1,,0.3545547425746918,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.45,372-Diagnostic Tests-Scoring test result-0.45,9,,0.355121374130249,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QQQ,372-Diagnostic Tests-Scoring test result-QQQ,1,,0.31354594230651855,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBD,372-Diagnostic Tests-Scoring test result-JBD,2,,0.3216629922389984,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.045,372-Diagnostic Tests-Scoring test result-0.045,9,,0.3506380617618561,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUETSIONS,372-Diagnostic Tests-Scoring test result-QUETSIONS,1,,0.3360162675380707,APPROVED,0,
372-Diagnostic Tests-Scoring test result-% SYSTOLIC,372-Diagnostic Tests-Scoring test result-% SYSTOLIC,1,,0.32612329721450806,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AIDUT C,372-Diagnostic Tests-Scoring test result-AIDUT C,2,,0.36482343077659607,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43729,372-Diagnostic Tests-Scoring test result-43729,9,,0.33781394362449646,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HATS,372-Diagnostic Tests-Scoring test result-HATS,1,,0.366994172334671,APPROVED,0,
